Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde84853 Vardas84853 10 9 6 4 9 5 
Pavarde84854 Vardas84854 0 0 2 7 0 4 
Pavarde84855 Vardas84855 3 10 1 2 2 8 
Pavarde84856 Vardas84856 5 6 6 3 2 9 
Pavarde84857 Vardas84857 7 7 2 7 7 7 
Pavarde84858 Vardas84858 1 6 9 4 6 3 
Pavarde84859 Vardas84859 6 7 1 6 3 2 
Pavarde84860 Vardas84860 5 3 2 3 9 6 
Pavarde84861 Vardas84861 10 4 1 0 6 8 
Pavarde84862 Vardas84862 8 3 10 7 6 10 
Pavarde84863 Vardas84863 6 9 6 5 10 1 
Pavarde84864 Vardas84864 7 6 3 8 1 5 
Pavarde84865 Vardas84865 7 8 3 9 4 3 
Pavarde84866 Vardas84866 3 2 7 7 0 6 
Pavarde84867 Vardas84867 9 2 6 7 6 3 
Pavarde84868 Vardas84868 5 7 6 8 0 8 
Pavarde84869 Vardas84869 3 9 9 9 4 9 
Pavarde84870 Vardas84870 1 10 4 1 1 7 
Pavarde84871 Vardas84871 5 6 6 2 10 10 
Pavarde84872 Vardas84872 4 7 0 10 5 8 
Pavarde84873 Vardas84873 2 0 10 0 0 9 
Pavarde84874 Vardas84874 1 4 8 5 9 3 
Pavarde84875 Vardas84875 4 2 1 0 1 8 
Pavarde84876 Vardas84876 3 0 0 3 6 3 
Pavarde84877 Vardas84877 7 2 8 1 4 3 
Pavarde84878 Vardas84878 2 10 0 2 4 0 
Pavarde84879 Vardas84879 0 5 0 5 5 1 
Pavarde84880 Vardas84880 7 3 9 3 5 7 
Pavarde84881 Vardas84881 4 5 8 1 6 4 
Pavarde84882 Vardas84882 0 7 3 10 7 10 
Pavarde84883 Vardas84883 4 8 2 7 8 6 
Pavarde84884 Vardas84884 10 3 6 3 10 4 
Pavarde84885 Vardas84885 0 5 8 6 10 5 
Pavarde84886 Vardas84886 10 8 8 0 4 10 
Pavarde84887 Vardas84887 6 10 3 5 7 2 
Pavarde84888 Vardas84888 4 6 6 8 9 1 
Pavarde84889 Vardas84889 5 5 3 8 8 0 
Pavarde84890 Vardas84890 4 10 7 1 6 4 
Pavarde84891 Vardas84891 3 5 0 9 2 6 
Pavarde84892 Vardas84892 6 2 9 1 5 6 
Pavarde84893 Vardas84893 1 7 7 10 3 10 
Pavarde84894 Vardas84894 9 3 7 9 4 8 
Pavarde84895 Vardas84895 5 3 0 3 9 9 
Pavarde84896 Vardas84896 10 0 2 9 9 5 
Pavarde84897 Vardas84897 0 9 6 7 7 6 
Pavarde84898 Vardas84898 4 10 6 7 3 0 
Pavarde84899 Vardas84899 9 1 10 1 7 5 
Pavarde84900 Vardas84900 1 7 8 0 10 9 
Pavarde84901 Vardas84901 6 5 10 6 10 5 
Pavarde84902 Vardas84902 9 9 8 2 1 10 
Pavarde84903 Vardas84903 5 2 5 0 2 2 
Pavarde84904 Vardas84904 4 4 4 9 3 5 
Pavarde84905 Vardas84905 8 2 8 5 5 2 
Pavarde84906 Vardas84906 10 8 5 10 7 9 
Pavarde84907 Vardas84907 10 1 0 3 10 6 
Pavarde84908 Vardas84908 2 1 7 10 1 7 
Pavarde84909 Vardas84909 8 6 3 9 6 3 
Pavarde84910 Vardas84910 2 8 0 9 10 7 
Pavarde84911 Vardas84911 6 9 9 6 7 3 
Pavarde84912 Vardas84912 4 6 3 6 5 6 
Pavarde84913 Vardas84913 3 6 8 7 8 1 
Pavarde84914 Vardas84914 4 7 5 10 6 6 
Pavarde84915 Vardas84915 3 3 3 5 10 0 
Pavarde84916 Vardas84916 3 8 10 1 7 5 
Pavarde84917 Vardas84917 3 8 0 6 4 1 
Pavarde84918 Vardas84918 9 9 8 3 1 4 
Pavarde84919 Vardas84919 0 5 6 8 2 0 
Pavarde84920 Vardas84920 9 0 0 10 10 10 
Pavarde84921 Vardas84921 4 4 7 6 4 2 
Pavarde84922 Vardas84922 8 9 5 3 2 9 
Pavarde84923 Vardas84923 4 9 4 5 4 6 
Pavarde84924 Vardas84924 9 5 7 10 5 6 
Pavarde84925 Vardas84925 10 10 0 1 9 6 
Pavarde84926 Vardas84926 7 1 9 7 3 7 
Pavarde84927 Vardas84927 8 4 8 2 8 5 
Pavarde84928 Vardas84928 2 0 4 9 2 3 
Pavarde84929 Vardas84929 10 7 8 5 2 3 
Pavarde84930 Vardas84930 10 4 3 7 6 0 
Pavarde84931 Vardas84931 10 2 1 1 2 8 
Pavarde84932 Vardas84932 6 4 9 3 1 9 
Pavarde84933 Vardas84933 7 4 1 1 6 6 
Pavarde84934 Vardas84934 0 6 3 4 9 0 
Pavarde84935 Vardas84935 8 4 1 4 6 7 
Pavarde84936 Vardas84936 6 3 5 5 1 7 
Pavarde84937 Vardas84937 7 7 0 1 3 2 
Pavarde84938 Vardas84938 1 9 9 10 7 1 
Pavarde84939 Vardas84939 1 5 6 5 5 5 
Pavarde84940 Vardas84940 2 5 6 4 2 9 
Pavarde84941 Vardas84941 1 9 0 9 4 6 
Pavarde84942 Vardas84942 10 5 2 5 5 0 
Pavarde84943 Vardas84943 9 10 7 3 10 2 
Pavarde84944 Vardas84944 4 7 1 10 8 0 
Pavarde84945 Vardas84945 0 9 2 2 9 4 
Pavarde84946 Vardas84946 9 3 0 10 4 7 
Pavarde84947 Vardas84947 9 3 7 10 10 2 
Pavarde84948 Vardas84948 9 7 2 0 3 0 
Pavarde84949 Vardas84949 2 5 3 7 5 5 
Pavarde84950 Vardas84950 9 3 10 4 7 2 
Pavarde84951 Vardas84951 9 9 8 8 10 2 
Pavarde84952 Vardas84952 10 7 0 1 2 5 
Pavarde84953 Vardas84953 9 3 6 2 1 3 
Pavarde84954 Vardas84954 5 5 4 10 6 4 
Pavarde84955 Vardas84955 3 0 2 0 6 2 
Pavarde84956 Vardas84956 3 6 5 9 9 8 
Pavarde84957 Vardas84957 6 4 9 7 6 9 
Pavarde84958 Vardas84958 10 3 10 10 9 1 
Pavarde84959 Vardas84959 0 8 4 3 9 10 
Pavarde84960 Vardas84960 7 4 6 2 6 7 
Pavarde84961 Vardas84961 0 4 2 10 2 10 
Pavarde84962 Vardas84962 5 8 7 10 8 8 
Pavarde84963 Vardas84963 9 3 3 2 10 8 
Pavarde84964 Vardas84964 7 10 7 3 6 0 
Pavarde84965 Vardas84965 0 1 0 7 3 0 
Pavarde84966 Vardas84966 6 8 8 3 6 0 
Pavarde84967 Vardas84967 8 8 7 10 10 9 
Pavarde84968 Vardas84968 3 8 7 4 1 3 
Pavarde84969 Vardas84969 0 1 7 9 5 10 
Pavarde84970 Vardas84970 8 7 2 9 7 4 
Pavarde84971 Vardas84971 4 4 6 6 6 0 
Pavarde84972 Vardas84972 0 4 3 8 6 6 
Pavarde84973 Vardas84973 9 8 3 5 8 3 
Pavarde84974 Vardas84974 0 2 10 8 1 2 
Pavarde84975 Vardas84975 0 0 0 3 0 9 
Pavarde84976 Vardas84976 5 3 7 3 7 3 
Pavarde84977 Vardas84977 9 3 3 3 9 7 
Pavarde84978 Vardas84978 7 5 2 9 0 2 
Pavarde84979 Vardas84979 2 10 5 6 6 3 
Pavarde84980 Vardas84980 3 8 10 6 5 8 
Pavarde84981 Vardas84981 6 8 9 1 0 0 
Pavarde84982 Vardas84982 4 9 3 4 3 8 
Pavarde84983 Vardas84983 4 4 1 6 2 0 
Pavarde84984 Vardas84984 10 7 8 7 7 6 
Pavarde84985 Vardas84985 7 7 7 7 5 2 
Pavarde84986 Vardas84986 6 9 3 8 2 5 
Pavarde84987 Vardas84987 3 9 5 10 4 0 
Pavarde84988 Vardas84988 1 2 10 8 2 4 
Pavarde84989 Vardas84989 0 4 4 9 3 7 
Pavarde84990 Vardas84990 3 7 0 7 1 2 
Pavarde84991 Vardas84991 2 2 0 2 4 3 
Pavarde84992 Vardas84992 1 9 3 0 9 5 
Pavarde84993 Vardas84993 9 10 2 0 2 9 
Pavarde84994 Vardas84994 5 6 5 3 5 10 
Pavarde84995 Vardas84995 5 4 0 8 4 4 
Pavarde84996 Vardas84996 6 4 4 2 6 1 
Pavarde84997 Vardas84997 1 9 7 2 8 0 
Pavarde84998 Vardas84998 9 8 9 9 2 3 
Pavarde84999 Vardas84999 3 8 5 4 6 10 
Pavarde85000 Vardas85000 10 8 2 3 1 10 
Pavarde85001 Vardas85001 7 9 3 2 7 8 
Pavarde85002 Vardas85002 4 10 6 1 0 10 
Pavarde85003 Vardas85003 5 4 6 3 2 7 
Pavarde85004 Vardas85004 8 3 0 5 4 0 
Pavarde85005 Vardas85005 4 8 1 2 1 1 
Pavarde85006 Vardas85006 5 9 1 3 7 0 
Pavarde85007 Vardas85007 0 7 8 7 2 7 
Pavarde85008 Vardas85008 5 8 1 7 9 2 
Pavarde85009 Vardas85009 10 5 2 7 0 6 
Pavarde85010 Vardas85010 2 6 7 4 8 6 
Pavarde85011 Vardas85011 0 4 10 2 9 0 
Pavarde85012 Vardas85012 4 10 0 8 1 4 
Pavarde85013 Vardas85013 9 6 5 6 4 9 
Pavarde85014 Vardas85014 3 4 8 1 6 4 
Pavarde85015 Vardas85015 4 2 4 8 4 3 
Pavarde85016 Vardas85016 0 9 4 9 9 4 
Pavarde85017 Vardas85017 1 3 3 9 10 10 
Pavarde85018 Vardas85018 4 9 0 5 0 10 
Pavarde85019 Vardas85019 9 6 2 10 9 2 
Pavarde85020 Vardas85020 3 8 6 10 5 4 
Pavarde85021 Vardas85021 4 4 3 8 10 4 
Pavarde85022 Vardas85022 3 8 9 8 4 5 
Pavarde85023 Vardas85023 8 2 3 7 3 6 
Pavarde85024 Vardas85024 0 3 2 7 8 5 
Pavarde85025 Vardas85025 7 4 1 5 6 4 
Pavarde85026 Vardas85026 4 0 5 1 5 8 
Pavarde85027 Vardas85027 3 2 4 4 3 10 
Pavarde85028 Vardas85028 1 4 0 8 1 4 
Pavarde85029 Vardas85029 2 8 7 10 0 2 
Pavarde85030 Vardas85030 3 6 3 8 1 6 
Pavarde85031 Vardas85031 10 0 10 1 3 6 
Pavarde85032 Vardas85032 9 7 10 10 4 3 
Pavarde85033 Vardas85033 3 3 9 0 8 7 
Pavarde85034 Vardas85034 3 2 4 4 5 3 
Pavarde85035 Vardas85035 8 5 5 7 2 0 
Pavarde85036 Vardas85036 2 4 3 9 6 9 
Pavarde85037 Vardas85037 9 8 1 6 5 1 
Pavarde85038 Vardas85038 10 4 1 10 5 9 
Pavarde85039 Vardas85039 0 2 4 5 0 7 
Pavarde85040 Vardas85040 1 9 0 4 6 0 
Pavarde85041 Vardas85041 6 4 9 8 4 5 
Pavarde85042 Vardas85042 6 4 8 7 10 8 
Pavarde85043 Vardas85043 5 9 9 3 3 4 
Pavarde85044 Vardas85044 9 7 1 10 2 0 
Pavarde85045 Vardas85045 1 0 5 10 3 3 
Pavarde85046 Vardas85046 3 7 6 0 6 5 
Pavarde85047 Vardas85047 8 10 10 6 8 6 
Pavarde85048 Vardas85048 4 1 2 3 10 7 
Pavarde85049 Vardas85049 2 8 1 8 0 3 
Pavarde85050 Vardas85050 9 8 6 7 7 9 
Pavarde85051 Vardas85051 0 9 3 6 3 10 
Pavarde85052 Vardas85052 1 1 0 3 2 1 
Pavarde85053 Vardas85053 5 7 8 7 3 1 
Pavarde85054 Vardas85054 5 6 4 0 9 8 
Pavarde85055 Vardas85055 9 8 4 5 1 5 
Pavarde85056 Vardas85056 0 4 7 1 10 6 
Pavarde85057 Vardas85057 1 9 7 4 8 7 
Pavarde85058 Vardas85058 10 9 6 2 3 9 
Pavarde85059 Vardas85059 1 8 10 4 1 4 
Pavarde85060 Vardas85060 5 4 6 1 8 6 
Pavarde85061 Vardas85061 9 0 0 8 6 0 
Pavarde85062 Vardas85062 3 4 9 9 1 3 
Pavarde85063 Vardas85063 3 2 10 2 4 9 
Pavarde85064 Vardas85064 7 5 10 8 1 1 
Pavarde85065 Vardas85065 9 10 10 0 2 0 
Pavarde85066 Vardas85066 1 7 4 10 5 4 
Pavarde85067 Vardas85067 0 0 0 2 10 6 
Pavarde85068 Vardas85068 3 4 3 3 3 3 
Pavarde85069 Vardas85069 10 10 10 8 2 0 
Pavarde85070 Vardas85070 5 9 7 1 1 2 
Pavarde85071 Vardas85071 8 4 8 8 9 1 
Pavarde85072 Vardas85072 3 10 6 10 6 7 
Pavarde85073 Vardas85073 0 6 6 3 2 2 
Pavarde85074 Vardas85074 4 5 5 3 0 0 
Pavarde85075 Vardas85075 3 1 7 0 1 2 
Pavarde85076 Vardas85076 5 0 1 1 7 10 
Pavarde85077 Vardas85077 7 8 8 8 3 6 
Pavarde85078 Vardas85078 2 7 4 8 0 3 
Pavarde85079 Vardas85079 3 7 5 7 6 4 
Pavarde85080 Vardas85080 3 3 4 1 4 5 
Pavarde85081 Vardas85081 2 9 6 6 2 4 
Pavarde85082 Vardas85082 3 3 8 4 4 3 
Pavarde85083 Vardas85083 5 0 10 4 9 7 
Pavarde85084 Vardas85084 6 7 1 0 6 6 
Pavarde85085 Vardas85085 6 5 3 6 8 10 
Pavarde85086 Vardas85086 7 5 5 7 9 6 
Pavarde85087 Vardas85087 9 3 1 6 7 4 
Pavarde85088 Vardas85088 6 3 6 1 2 6 
Pavarde85089 Vardas85089 5 3 7 4 10 3 
Pavarde85090 Vardas85090 5 1 3 0 8 3 
Pavarde85091 Vardas85091 6 8 10 4 7 1 
Pavarde85092 Vardas85092 4 0 10 10 1 2 
Pavarde85093 Vardas85093 4 0 3 10 5 1 
Pavarde85094 Vardas85094 5 0 2 7 8 4 
Pavarde85095 Vardas85095 0 10 3 8 7 3 
Pavarde85096 Vardas85096 7 7 0 7 3 3 
Pavarde85097 Vardas85097 4 2 3 0 2 9 
Pavarde85098 Vardas85098 0 7 3 6 7 9 
Pavarde85099 Vardas85099 8 2 8 2 10 0 
Pavarde85100 Vardas85100 7 3 9 9 5 9 
Pavarde85101 Vardas85101 5 3 1 5 5 9 
Pavarde85102 Vardas85102 9 0 3 8 0 6 
Pavarde85103 Vardas85103 5 3 3 4 1 3 
Pavarde85104 Vardas85104 10 9 1 8 10 4 
Pavarde85105 Vardas85105 3 1 3 10 4 2 
Pavarde85106 Vardas85106 6 6 8 3 7 5 
Pavarde85107 Vardas85107 9 8 1 7 10 7 
Pavarde85108 Vardas85108 0 5 7 9 3 5 
Pavarde85109 Vardas85109 3 0 7 1 10 0 
Pavarde85110 Vardas85110 6 0 5 7 0 4 
Pavarde85111 Vardas85111 2 10 4 0 1 5 
Pavarde85112 Vardas85112 8 6 2 10 6 7 
Pavarde85113 Vardas85113 1 1 2 0 1 0 
Pavarde85114 Vardas85114 8 9 7 9 5 3 
Pavarde85115 Vardas85115 3 8 6 1 10 7 
Pavarde85116 Vardas85116 0 3 2 2 0 1 
Pavarde85117 Vardas85117 7 4 4 10 8 10 
Pavarde85118 Vardas85118 2 5 9 1 5 0 
Pavarde85119 Vardas85119 9 7 5 4 5 10 
Pavarde85120 Vardas85120 4 3 1 5 3 4 
Pavarde85121 Vardas85121 8 9 0 5 8 2 
Pavarde85122 Vardas85122 6 6 8 3 5 0 
Pavarde85123 Vardas85123 5 3 8 6 3 1 
Pavarde85124 Vardas85124 2 5 3 5 8 8 
Pavarde85125 Vardas85125 5 9 6 2 6 8 
Pavarde85126 Vardas85126 1 9 3 5 9 1 
Pavarde85127 Vardas85127 10 5 9 10 5 1 
Pavarde85128 Vardas85128 4 10 4 8 10 1 
Pavarde85129 Vardas85129 3 3 8 8 2 5 
Pavarde85130 Vardas85130 6 4 8 5 5 8 
Pavarde85131 Vardas85131 5 5 6 10 6 6 
Pavarde85132 Vardas85132 6 8 8 2 1 8 
Pavarde85133 Vardas85133 1 1 8 10 5 3 
Pavarde85134 Vardas85134 10 0 8 2 8 6 
Pavarde85135 Vardas85135 1 6 10 7 2 7 
Pavarde85136 Vardas85136 6 9 10 6 6 2 
Pavarde85137 Vardas85137 0 6 6 3 4 1 
Pavarde85138 Vardas85138 8 3 8 3 10 5 
Pavarde85139 Vardas85139 6 7 7 1 9 3 
Pavarde85140 Vardas85140 4 10 6 8 2 10 
Pavarde85141 Vardas85141 8 7 8 7 9 9 
Pavarde85142 Vardas85142 1 10 6 5 1 0 
Pavarde85143 Vardas85143 10 8 3 5 8 5 
Pavarde85144 Vardas85144 2 6 8 0 8 4 
Pavarde85145 Vardas85145 0 3 4 4 2 3 
Pavarde85146 Vardas85146 6 0 1 4 2 10 
Pavarde85147 Vardas85147 0 6 8 0 6 0 
Pavarde85148 Vardas85148 2 4 3 8 6 6 
Pavarde85149 Vardas85149 9 7 5 6 7 4 
Pavarde85150 Vardas85150 8 1 5 8 3 6 
Pavarde85151 Vardas85151 4 5 2 0 4 5 
Pavarde85152 Vardas85152 9 7 3 8 8 8 
Pavarde85153 Vardas85153 8 5 7 5 4 1 
Pavarde85154 Vardas85154 9 3 6 6 4 1 
Pavarde85155 Vardas85155 4 0 8 8 9 9 
Pavarde85156 Vardas85156 6 6 6 6 6 6 
Pavarde85157 Vardas85157 2 9 5 10 8 8 
Pavarde85158 Vardas85158 10 9 5 8 7 4 
Pavarde85159 Vardas85159 3 7 2 0 4 8 
Pavarde85160 Vardas85160 2 0 6 3 5 7 
Pavarde85161 Vardas85161 0 10 1 10 2 0 
Pavarde85162 Vardas85162 1 2 4 2 8 7 
Pavarde85163 Vardas85163 9 10 0 9 5 2 
Pavarde85164 Vardas85164 5 9 10 4 4 7 
Pavarde85165 Vardas85165 10 3 10 8 2 5 
Pavarde85166 Vardas85166 5 8 6 5 9 4 
Pavarde85167 Vardas85167 9 5 0 4 5 10 
Pavarde85168 Vardas85168 4 7 6 6 7 4 
Pavarde85169 Vardas85169 1 10 9 9 1 3 
Pavarde85170 Vardas85170 8 4 7 5 7 10 
Pavarde85171 Vardas85171 9 1 1 1 5 4 
Pavarde85172 Vardas85172 9 0 7 6 0 4 
Pavarde85173 Vardas85173 7 9 7 4 7 4 
Pavarde85174 Vardas85174 8 7 10 6 7 6 
Pavarde85175 Vardas85175 8 8 7 3 9 7 
Pavarde85176 Vardas85176 5 7 3 9 3 5 
Pavarde85177 Vardas85177 0 10 9 4 0 10 
Pavarde85178 Vardas85178 7 3 1 3 10 4 
Pavarde85179 Vardas85179 7 10 1 1 1 4 
Pavarde85180 Vardas85180 7 8 7 9 9 5 
Pavarde85181 Vardas85181 1 7 10 0 2 2 
Pavarde85182 Vardas85182 10 3 4 3 1 1 
Pavarde85183 Vardas85183 4 6 3 1 9 5 
Pavarde85184 Vardas85184 9 9 5 10 5 7 
Pavarde85185 Vardas85185 5 1 4 3 5 2 
Pavarde85186 Vardas85186 10 9 7 6 8 1 
Pavarde85187 Vardas85187 2 1 3 2 8 10 
Pavarde85188 Vardas85188 9 7 9 2 10 5 
Pavarde85189 Vardas85189 2 1 0 10 5 3 
Pavarde85190 Vardas85190 0 0 10 5 1 6 
Pavarde85191 Vardas85191 2 0 4 0 0 6 
Pavarde85192 Vardas85192 7 7 0 5 5 5 
Pavarde85193 Vardas85193 10 3 10 2 8 10 
Pavarde85194 Vardas85194 1 2 10 1 7 6 
Pavarde85195 Vardas85195 5 10 10 2 1 0 
Pavarde85196 Vardas85196 7 4 5 10 3 8 
Pavarde85197 Vardas85197 4 1 10 1 2 0 
Pavarde85198 Vardas85198 5 2 4 0 8 9 
Pavarde85199 Vardas85199 3 9 4 8 5 8 
Pavarde85200 Vardas85200 8 7 1 7 8 6 
Pavarde85201 Vardas85201 1 8 10 5 10 7 
Pavarde85202 Vardas85202 3 2 1 4 0 3 
Pavarde85203 Vardas85203 4 0 8 4 8 5 
Pavarde85204 Vardas85204 8 7 7 2 9 3 
Pavarde85205 Vardas85205 6 2 0 9 7 7 
Pavarde85206 Vardas85206 0 7 3 7 10 4 
Pavarde85207 Vardas85207 2 0 1 8 4 1 
Pavarde85208 Vardas85208 2 3 10 6 8 10 
Pavarde85209 Vardas85209 5 9 8 2 0 2 
Pavarde85210 Vardas85210 5 3 5 6 10 5 
Pavarde85211 Vardas85211 10 2 8 7 9 8 
Pavarde85212 Vardas85212 2 8 2 7 7 6 
Pavarde85213 Vardas85213 7 6 4 4 5 9 
Pavarde85214 Vardas85214 5 5 0 7 8 3 
Pavarde85215 Vardas85215 4 3 7 5 8 4 
Pavarde85216 Vardas85216 5 10 2 7 0 7 
Pavarde85217 Vardas85217 1 2 1 8 2 8 
Pavarde85218 Vardas85218 0 5 7 7 6 4 
Pavarde85219 Vardas85219 5 3 6 5 8 1 
Pavarde85220 Vardas85220 8 1 0 0 8 8 
Pavarde85221 Vardas85221 8 0 8 6 0 2 
Pavarde85222 Vardas85222 4 7 0 0 7 6 
Pavarde85223 Vardas85223 10 0 0 2 0 10 
Pavarde85224 Vardas85224 0 4 4 2 5 4 
Pavarde85225 Vardas85225 3 10 2 5 9 10 
Pavarde85226 Vardas85226 9 0 0 1 0 1 
Pavarde85227 Vardas85227 9 5 1 4 0 10 
Pavarde85228 Vardas85228 8 2 10 10 7 6 
Pavarde85229 Vardas85229 6 5 1 9 5 1 
Pavarde85230 Vardas85230 6 3 8 5 9 2 
Pavarde85231 Vardas85231 10 7 7 5 8 1 
Pavarde85232 Vardas85232 10 8 0 0 3 4 
Pavarde85233 Vardas85233 8 1 4 5 7 6 
Pavarde85234 Vardas85234 4 8 7 0 6 6 
Pavarde85235 Vardas85235 3 9 6 5 6 10 
Pavarde85236 Vardas85236 4 3 2 10 6 10 
Pavarde85237 Vardas85237 5 1 2 0 9 3 
Pavarde85238 Vardas85238 6 3 10 2 4 10 
Pavarde85239 Vardas85239 7 1 10 4 1 10 
Pavarde85240 Vardas85240 2 7 1 9 1 6 
Pavarde85241 Vardas85241 1 7 0 6 9 7 
Pavarde85242 Vardas85242 9 3 2 7 8 5 
Pavarde85243 Vardas85243 9 3 6 5 0 6 
Pavarde85244 Vardas85244 2 3 3 1 7 4 
Pavarde85245 Vardas85245 1 10 0 7 3 2 
Pavarde85246 Vardas85246 7 6 7 8 8 10 
Pavarde85247 Vardas85247 6 9 3 8 6 9 
Pavarde85248 Vardas85248 8 5 0 9 5 9 
Pavarde85249 Vardas85249 4 2 8 9 1 0 
Pavarde85250 Vardas85250 0 8 6 7 4 5 
Pavarde85251 Vardas85251 0 4 1 9 4 1 
Pavarde85252 Vardas85252 4 8 3 5 5 2 
Pavarde85253 Vardas85253 6 5 8 5 10 9 
Pavarde85254 Vardas85254 0 8 8 8 1 9 
Pavarde85255 Vardas85255 3 5 9 6 6 0 
Pavarde85256 Vardas85256 0 0 7 10 3 10 
Pavarde85257 Vardas85257 7 2 5 4 0 7 
Pavarde85258 Vardas85258 10 5 5 1 3 3 
Pavarde85259 Vardas85259 6 2 0 7 3 2 
Pavarde85260 Vardas85260 7 1 5 0 10 3 
Pavarde85261 Vardas85261 0 9 4 9 4 5 
Pavarde85262 Vardas85262 9 0 3 7 10 0 
Pavarde85263 Vardas85263 4 8 5 1 4 5 
Pavarde85264 Vardas85264 3 1 5 3 9 6 
Pavarde85265 Vardas85265 9 5 9 7 8 7 
Pavarde85266 Vardas85266 7 5 10 2 6 1 
Pavarde85267 Vardas85267 3 4 8 3 0 3 
Pavarde85268 Vardas85268 9 0 5 10 1 6 
Pavarde85269 Vardas85269 7 3 9 5 4 2 
Pavarde85270 Vardas85270 4 9 4 8 5 5 
Pavarde85271 Vardas85271 5 0 0 6 10 2 
Pavarde85272 Vardas85272 9 7 8 9 0 8 
Pavarde85273 Vardas85273 4 10 8 9 9 7 
Pavarde85274 Vardas85274 1 1 1 6 2 2 
Pavarde85275 Vardas85275 10 3 7 10 6 10 
Pavarde85276 Vardas85276 6 9 10 3 0 8 
Pavarde85277 Vardas85277 0 1 5 2 7 5 
Pavarde85278 Vardas85278 4 1 10 7 1 7 
Pavarde85279 Vardas85279 2 6 9 10 2 1 
Pavarde85280 Vardas85280 9 6 8 10 0 0 
Pavarde85281 Vardas85281 5 8 2 2 4 5 
Pavarde85282 Vardas85282 2 0 0 10 1 6 
Pavarde85283 Vardas85283 4 4 1 10 4 6 
Pavarde85284 Vardas85284 8 8 4 1 0 0 
Pavarde85285 Vardas85285 7 3 6 1 3 7 
Pavarde85286 Vardas85286 8 1 7 0 10 10 
Pavarde85287 Vardas85287 10 8 8 4 8 6 
Pavarde85288 Vardas85288 7 1 8 4 4 10 
Pavarde85289 Vardas85289 10 5 7 9 2 0 
Pavarde85290 Vardas85290 5 2 8 0 3 8 
Pavarde85291 Vardas85291 3 1 8 4 1 7 
Pavarde85292 Vardas85292 2 0 9 2 8 7 
Pavarde85293 Vardas85293 9 10 2 1 9 0 
Pavarde85294 Vardas85294 9 4 7 2 1 9 
Pavarde85295 Vardas85295 1 2 6 0 1 8 
Pavarde85296 Vardas85296 1 7 0 10 8 3 
Pavarde85297 Vardas85297 2 10 0 8 1 3 
Pavarde85298 Vardas85298 10 2 2 0 9 8 
Pavarde85299 Vardas85299 8 0 2 4 4 6 
Pavarde85300 Vardas85300 7 2 7 5 3 3 
Pavarde85301 Vardas85301 1 8 5 4 4 9 
Pavarde85302 Vardas85302 0 7 1 7 4 4 
Pavarde85303 Vardas85303 0 6 7 6 4 1 
Pavarde85304 Vardas85304 1 3 4 3 6 0 
Pavarde85305 Vardas85305 0 4 9 8 7 9 
Pavarde85306 Vardas85306 4 0 4 8 1 0 
Pavarde85307 Vardas85307 3 10 8 9 1 5 
Pavarde85308 Vardas85308 6 1 5 3 1 1 
Pavarde85309 Vardas85309 1 5 10 2 6 7 
Pavarde85310 Vardas85310 0 0 8 10 5 5 
Pavarde85311 Vardas85311 6 3 5 7 0 9 
Pavarde85312 Vardas85312 7 8 8 0 9 0 
Pavarde85313 Vardas85313 2 4 1 9 7 3 
Pavarde85314 Vardas85314 3 8 10 4 1 5 
Pavarde85315 Vardas85315 4 2 0 2 1 0 
Pavarde85316 Vardas85316 9 7 9 1 9 0 
Pavarde85317 Vardas85317 8 1 3 2 6 2 
Pavarde85318 Vardas85318 8 4 7 10 9 6 
Pavarde85319 Vardas85319 6 3 7 8 7 4 
Pavarde85320 Vardas85320 9 4 9 1 3 1 
Pavarde85321 Vardas85321 1 3 3 3 0 5 
Pavarde85322 Vardas85322 3 3 7 0 2 4 
Pavarde85323 Vardas85323 6 7 6 0 3 5 
Pavarde85324 Vardas85324 5 9 0 1 5 7 
Pavarde85325 Vardas85325 5 0 3 7 4 5 
Pavarde85326 Vardas85326 8 3 5 7 3 3 
Pavarde85327 Vardas85327 7 9 6 9 0 6 
Pavarde85328 Vardas85328 9 5 8 6 6 7 
Pavarde85329 Vardas85329 4 0 3 1 2 4 
Pavarde85330 Vardas85330 8 3 4 8 4 2 
Pavarde85331 Vardas85331 1 7 2 7 1 8 
Pavarde85332 Vardas85332 7 1 10 7 1 6 
Pavarde85333 Vardas85333 3 5 10 3 9 4 
Pavarde85334 Vardas85334 3 10 8 10 8 0 
Pavarde85335 Vardas85335 9 5 5 0 6 7 
Pavarde85336 Vardas85336 7 3 8 0 3 6 
Pavarde85337 Vardas85337 7 9 3 5 7 4 
Pavarde85338 Vardas85338 10 9 7 2 5 8 
Pavarde85339 Vardas85339 6 6 1 5 7 1 
Pavarde85340 Vardas85340 2 5 9 3 1 3 
Pavarde85341 Vardas85341 7 1 3 7 0 2 
Pavarde85342 Vardas85342 4 8 10 10 5 8 
Pavarde85343 Vardas85343 9 6 10 8 1 4 
Pavarde85344 Vardas85344 6 1 7 6 3 5 
Pavarde85345 Vardas85345 8 4 9 7 1 0 
Pavarde85346 Vardas85346 5 2 10 5 4 3 
Pavarde85347 Vardas85347 8 6 2 2 4 3 
Pavarde85348 Vardas85348 8 2 0 2 7 6 
Pavarde85349 Vardas85349 2 6 5 2 10 1 
Pavarde85350 Vardas85350 7 2 2 10 3 4 
