Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde8655 Vardas8655 5 9 10 5 3 5 
Pavarde8656 Vardas8656 6 2 0 7 9 2 
Pavarde8657 Vardas8657 1 3 2 7 10 2 
Pavarde8658 Vardas8658 5 0 8 5 3 8 
Pavarde8659 Vardas8659 7 2 8 8 6 5 
Pavarde8660 Vardas8660 2 1 3 7 4 10 
Pavarde8661 Vardas8661 5 8 0 3 2 2 
Pavarde8662 Vardas8662 1 5 1 1 8 1 
Pavarde8663 Vardas8663 9 4 5 2 2 8 
Pavarde8664 Vardas8664 9 2 9 8 7 7 
Pavarde8665 Vardas8665 10 9 9 7 3 5 
Pavarde8666 Vardas8666 6 4 1 5 3 5 
Pavarde8667 Vardas8667 6 8 4 9 7 9 
Pavarde8668 Vardas8668 4 3 6 0 5 0 
Pavarde8669 Vardas8669 0 10 8 7 2 8 
Pavarde8670 Vardas8670 8 9 8 6 0 0 
Pavarde8671 Vardas8671 5 5 0 2 6 5 
Pavarde8672 Vardas8672 7 7 10 2 6 9 
Pavarde8673 Vardas8673 8 3 10 3 8 0 
Pavarde8674 Vardas8674 4 9 10 1 3 7 
Pavarde8675 Vardas8675 5 5 5 5 8 2 
Pavarde8676 Vardas8676 1 4 2 10 7 9 
Pavarde8677 Vardas8677 7 1 6 3 9 7 
Pavarde8678 Vardas8678 0 9 10 6 5 2 
Pavarde8679 Vardas8679 10 0 6 9 8 1 
Pavarde8680 Vardas8680 1 5 1 9 2 3 
Pavarde8681 Vardas8681 5 8 9 2 6 10 
Pavarde8682 Vardas8682 6 4 6 5 8 0 
Pavarde8683 Vardas8683 8 4 10 2 3 4 
Pavarde8684 Vardas8684 5 9 9 8 1 2 
Pavarde8685 Vardas8685 1 2 10 6 8 2 
Pavarde8686 Vardas8686 0 0 3 10 3 3 
Pavarde8687 Vardas8687 8 1 3 9 10 3 
Pavarde8688 Vardas8688 10 1 2 7 2 0 
Pavarde8689 Vardas8689 1 3 6 5 0 4 
Pavarde8690 Vardas8690 2 9 10 2 8 6 
Pavarde8691 Vardas8691 8 10 7 2 7 7 
Pavarde8692 Vardas8692 6 1 8 9 0 1 
Pavarde8693 Vardas8693 0 7 4 9 6 8 
Pavarde8694 Vardas8694 4 1 4 3 3 1 
Pavarde8695 Vardas8695 1 9 4 4 7 9 
Pavarde8696 Vardas8696 7 6 5 3 6 1 
Pavarde8697 Vardas8697 1 0 1 0 7 6 
Pavarde8698 Vardas8698 9 10 5 3 4 1 
Pavarde8699 Vardas8699 4 2 9 4 6 9 
Pavarde8700 Vardas8700 9 9 8 2 0 8 
Pavarde8701 Vardas8701 0 1 4 1 5 1 
Pavarde8702 Vardas8702 8 0 8 1 6 0 
Pavarde8703 Vardas8703 6 2 4 7 5 9 
Pavarde8704 Vardas8704 4 10 10 6 5 6 
Pavarde8705 Vardas8705 3 2 4 5 2 8 
Pavarde8706 Vardas8706 2 2 5 7 3 10 
Pavarde8707 Vardas8707 0 7 4 9 1 1 
Pavarde8708 Vardas8708 7 4 4 3 3 10 
Pavarde8709 Vardas8709 5 0 3 9 6 7 
Pavarde8710 Vardas8710 3 9 3 1 3 7 
Pavarde8711 Vardas8711 1 8 9 1 9 8 
Pavarde8712 Vardas8712 4 1 5 10 0 9 
Pavarde8713 Vardas8713 5 6 5 7 10 9 
Pavarde8714 Vardas8714 5 9 7 7 0 6 
Pavarde8715 Vardas8715 8 10 6 7 10 9 
Pavarde8716 Vardas8716 4 0 10 8 4 7 
Pavarde8717 Vardas8717 5 4 8 3 3 5 
Pavarde8718 Vardas8718 9 3 2 6 3 7 
Pavarde8719 Vardas8719 6 8 2 4 5 8 
Pavarde8720 Vardas8720 8 3 9 7 6 4 
Pavarde8721 Vardas8721 7 6 5 8 10 10 
Pavarde8722 Vardas8722 0 8 0 1 8 1 
Pavarde8723 Vardas8723 6 4 0 1 3 9 
Pavarde8724 Vardas8724 6 9 9 0 7 8 
Pavarde8725 Vardas8725 9 2 10 6 9 4 
Pavarde8726 Vardas8726 2 8 3 7 6 1 
Pavarde8727 Vardas8727 8 2 9 1 7 8 
Pavarde8728 Vardas8728 8 9 7 6 5 6 
Pavarde8729 Vardas8729 3 8 1 9 7 0 
Pavarde8730 Vardas8730 6 5 3 5 0 2 
Pavarde8731 Vardas8731 0 3 2 7 10 3 
Pavarde8732 Vardas8732 0 2 4 1 6 8 
Pavarde8733 Vardas8733 2 2 7 10 8 1 
Pavarde8734 Vardas8734 3 0 10 4 8 6 
Pavarde8735 Vardas8735 10 7 7 2 9 2 
Pavarde8736 Vardas8736 3 3 9 6 7 10 
Pavarde8737 Vardas8737 2 2 4 10 6 5 
Pavarde8738 Vardas8738 4 1 9 7 4 3 
Pavarde8739 Vardas8739 1 3 1 5 0 1 
Pavarde8740 Vardas8740 8 3 5 5 10 4 
Pavarde8741 Vardas8741 8 3 4 5 3 4 
Pavarde8742 Vardas8742 10 0 4 9 6 10 
Pavarde8743 Vardas8743 2 0 7 4 1 10 
Pavarde8744 Vardas8744 1 1 9 2 7 10 
Pavarde8745 Vardas8745 0 1 3 8 0 8 
Pavarde8746 Vardas8746 7 4 10 7 9 6 
Pavarde8747 Vardas8747 5 1 8 2 10 10 
Pavarde8748 Vardas8748 3 0 10 0 0 10 
Pavarde8749 Vardas8749 1 4 2 10 10 3 
Pavarde8750 Vardas8750 5 3 5 1 1 10 
Pavarde8751 Vardas8751 3 2 2 3 7 2 
Pavarde8752 Vardas8752 1 10 8 2 4 9 
Pavarde8753 Vardas8753 1 1 10 2 8 3 
Pavarde8754 Vardas8754 3 8 5 3 4 6 
Pavarde8755 Vardas8755 8 2 2 1 2 5 
Pavarde8756 Vardas8756 10 1 2 2 5 1 
Pavarde8757 Vardas8757 10 1 10 9 9 0 
Pavarde8758 Vardas8758 3 0 3 7 8 1 
Pavarde8759 Vardas8759 8 1 5 8 2 2 
Pavarde8760 Vardas8760 4 3 1 1 7 10 
Pavarde8761 Vardas8761 4 10 9 0 1 6 
Pavarde8762 Vardas8762 0 6 9 5 1 4 
Pavarde8763 Vardas8763 1 2 5 6 6 10 
Pavarde8764 Vardas8764 6 6 4 7 9 9 
Pavarde8765 Vardas8765 8 2 3 8 2 1 
Pavarde8766 Vardas8766 10 0 10 2 10 8 
Pavarde8767 Vardas8767 10 2 3 6 2 9 
Pavarde8768 Vardas8768 1 7 3 5 4 3 
Pavarde8769 Vardas8769 4 5 0 10 6 3 
Pavarde8770 Vardas8770 9 3 2 3 4 8 
Pavarde8771 Vardas8771 10 6 2 6 10 3 
Pavarde8772 Vardas8772 8 6 2 9 4 4 
Pavarde8773 Vardas8773 1 1 1 5 8 7 
Pavarde8774 Vardas8774 6 9 8 0 3 6 
Pavarde8775 Vardas8775 6 5 2 8 10 8 
Pavarde8776 Vardas8776 2 7 4 5 1 7 
Pavarde8777 Vardas8777 0 9 1 3 4 5 
Pavarde8778 Vardas8778 10 4 5 1 7 6 
Pavarde8779 Vardas8779 1 6 1 5 0 2 
Pavarde8780 Vardas8780 7 5 3 7 9 6 
Pavarde8781 Vardas8781 9 8 5 10 5 8 
Pavarde8782 Vardas8782 2 0 5 2 8 0 
Pavarde8783 Vardas8783 3 2 6 0 2 2 
Pavarde8784 Vardas8784 9 4 4 3 7 7 
Pavarde8785 Vardas8785 1 0 6 9 9 6 
Pavarde8786 Vardas8786 7 7 4 8 0 6 
Pavarde8787 Vardas8787 10 5 5 7 10 3 
Pavarde8788 Vardas8788 9 0 2 3 7 0 
Pavarde8789 Vardas8789 1 2 5 4 4 8 
Pavarde8790 Vardas8790 10 5 5 3 10 2 
Pavarde8791 Vardas8791 3 9 4 2 4 0 
Pavarde8792 Vardas8792 1 0 10 7 2 8 
Pavarde8793 Vardas8793 3 5 7 1 8 9 
Pavarde8794 Vardas8794 10 5 0 8 9 6 
Pavarde8795 Vardas8795 2 3 2 9 8 1 
Pavarde8796 Vardas8796 5 6 7 5 2 9 
Pavarde8797 Vardas8797 2 4 1 7 1 6 
Pavarde8798 Vardas8798 5 9 4 10 8 5 
Pavarde8799 Vardas8799 3 4 1 0 9 9 
Pavarde8800 Vardas8800 6 4 6 0 4 7 
Pavarde8801 Vardas8801 3 4 4 2 8 1 
Pavarde8802 Vardas8802 2 3 4 1 5 7 
Pavarde8803 Vardas8803 3 5 2 3 0 3 
Pavarde8804 Vardas8804 10 3 5 3 7 3 
Pavarde8805 Vardas8805 2 1 2 3 2 3 
Pavarde8806 Vardas8806 1 5 10 6 1 7 
Pavarde8807 Vardas8807 5 9 1 0 6 3 
Pavarde8808 Vardas8808 2 3 4 9 10 0 
Pavarde8809 Vardas8809 9 7 2 7 4 1 
Pavarde8810 Vardas8810 8 7 10 10 8 3 
Pavarde8811 Vardas8811 10 6 10 10 10 8 
Pavarde8812 Vardas8812 3 10 9 10 6 5 
Pavarde8813 Vardas8813 2 5 2 2 0 0 
Pavarde8814 Vardas8814 9 0 8 0 8 6 
Pavarde8815 Vardas8815 8 4 0 5 9 0 
Pavarde8816 Vardas8816 4 9 5 6 9 2 
Pavarde8817 Vardas8817 10 6 7 4 8 3 
Pavarde8818 Vardas8818 5 7 5 9 8 3 
Pavarde8819 Vardas8819 10 9 1 1 1 10 
Pavarde8820 Vardas8820 0 4 7 0 1 8 
Pavarde8821 Vardas8821 4 0 3 6 6 6 
Pavarde8822 Vardas8822 8 8 1 3 3 5 
Pavarde8823 Vardas8823 8 4 10 9 2 0 
Pavarde8824 Vardas8824 2 2 10 8 3 9 
Pavarde8825 Vardas8825 0 1 7 1 4 9 
Pavarde8826 Vardas8826 4 5 4 10 1 5 
Pavarde8827 Vardas8827 9 7 4 4 1 6 
Pavarde8828 Vardas8828 5 3 10 7 4 7 
Pavarde8829 Vardas8829 5 6 5 4 6 7 
Pavarde8830 Vardas8830 9 7 8 6 5 8 
Pavarde8831 Vardas8831 3 6 6 4 3 4 
Pavarde8832 Vardas8832 8 0 10 5 8 0 
Pavarde8833 Vardas8833 0 0 6 3 10 3 
Pavarde8834 Vardas8834 5 10 8 4 3 0 
Pavarde8835 Vardas8835 5 3 10 10 0 2 
Pavarde8836 Vardas8836 6 10 9 4 8 2 
Pavarde8837 Vardas8837 0 7 1 10 6 9 
Pavarde8838 Vardas8838 0 5 4 7 3 10 
Pavarde8839 Vardas8839 4 0 10 2 3 9 
Pavarde8840 Vardas8840 9 4 2 9 4 9 
Pavarde8841 Vardas8841 4 0 3 3 9 4 
Pavarde8842 Vardas8842 10 4 7 5 6 0 
Pavarde8843 Vardas8843 2 0 10 3 4 0 
Pavarde8844 Vardas8844 7 3 1 6 9 10 
Pavarde8845 Vardas8845 6 3 6 2 4 1 
Pavarde8846 Vardas8846 10 2 3 3 1 4 
Pavarde8847 Vardas8847 9 7 6 2 0 5 
Pavarde8848 Vardas8848 4 9 5 10 9 8 
Pavarde8849 Vardas8849 3 4 7 9 8 7 
Pavarde8850 Vardas8850 5 3 6 4 8 6 
Pavarde8851 Vardas8851 6 5 7 10 4 1 
Pavarde8852 Vardas8852 9 4 7 8 4 0 
Pavarde8853 Vardas8853 5 6 4 2 8 8 
Pavarde8854 Vardas8854 0 3 4 5 8 2 
Pavarde8855 Vardas8855 10 0 2 4 9 4 
Pavarde8856 Vardas8856 4 0 3 0 8 9 
Pavarde8857 Vardas8857 1 1 4 4 6 8 
Pavarde8858 Vardas8858 10 6 8 3 2 2 
Pavarde8859 Vardas8859 8 8 4 10 10 7 
Pavarde8860 Vardas8860 6 4 4 7 9 3 
Pavarde8861 Vardas8861 2 2 4 1 10 0 
Pavarde8862 Vardas8862 10 2 8 5 9 5 
Pavarde8863 Vardas8863 9 3 7 9 10 10 
Pavarde8864 Vardas8864 3 1 8 6 4 7 
Pavarde8865 Vardas8865 10 1 8 10 5 7 
Pavarde8866 Vardas8866 1 6 1 5 1 1 
Pavarde8867 Vardas8867 10 1 6 6 10 9 
Pavarde8868 Vardas8868 8 3 3 0 5 7 
Pavarde8869 Vardas8869 7 5 8 10 2 3 
Pavarde8870 Vardas8870 4 1 7 2 4 3 
Pavarde8871 Vardas8871 9 1 4 10 5 2 
Pavarde8872 Vardas8872 8 5 8 8 10 1 
Pavarde8873 Vardas8873 9 8 7 8 0 5 
Pavarde8874 Vardas8874 0 4 0 10 1 5 
Pavarde8875 Vardas8875 5 10 4 0 0 2 
Pavarde8876 Vardas8876 6 10 9 1 8 9 
Pavarde8877 Vardas8877 6 2 2 9 8 4 
Pavarde8878 Vardas8878 10 10 10 1 4 1 
Pavarde8879 Vardas8879 10 5 10 5 8 8 
Pavarde8880 Vardas8880 3 5 1 9 3 9 
Pavarde8881 Vardas8881 5 9 9 10 3 1 
Pavarde8882 Vardas8882 0 8 4 7 1 5 
Pavarde8883 Vardas8883 3 9 2 8 4 4 
Pavarde8884 Vardas8884 0 9 2 10 3 2 
Pavarde8885 Vardas8885 7 2 1 7 2 8 
Pavarde8886 Vardas8886 5 0 7 5 10 2 
Pavarde8887 Vardas8887 4 6 8 6 0 5 
Pavarde8888 Vardas8888 9 8 7 1 10 6 
Pavarde8889 Vardas8889 8 1 8 1 5 8 
Pavarde8890 Vardas8890 10 5 6 5 10 2 
Pavarde8891 Vardas8891 2 7 1 5 10 2 
Pavarde8892 Vardas8892 6 10 6 8 1 4 
Pavarde8893 Vardas8893 4 1 4 6 2 9 
Pavarde8894 Vardas8894 4 7 10 5 1 10 
Pavarde8895 Vardas8895 0 10 7 4 3 6 
Pavarde8896 Vardas8896 0 4 4 6 3 5 
Pavarde8897 Vardas8897 0 5 0 5 3 5 
Pavarde8898 Vardas8898 2 2 6 7 6 1 
Pavarde8899 Vardas8899 0 1 2 7 5 3 
Pavarde8900 Vardas8900 10 1 3 7 7 7 
Pavarde8901 Vardas8901 3 6 1 4 9 3 
Pavarde8902 Vardas8902 5 7 0 3 4 7 
Pavarde8903 Vardas8903 9 4 6 5 4 9 
Pavarde8904 Vardas8904 9 9 5 0 9 8 
Pavarde8905 Vardas8905 2 3 10 7 5 1 
Pavarde8906 Vardas8906 10 10 5 9 0 1 
Pavarde8907 Vardas8907 0 2 10 9 7 7 
Pavarde8908 Vardas8908 4 6 6 2 8 9 
Pavarde8909 Vardas8909 10 9 4 6 8 7 
Pavarde8910 Vardas8910 6 2 7 1 4 7 
Pavarde8911 Vardas8911 2 9 2 6 3 5 
Pavarde8912 Vardas8912 10 2 8 3 0 6 
Pavarde8913 Vardas8913 1 8 8 8 9 8 
Pavarde8914 Vardas8914 8 7 10 6 4 7 
Pavarde8915 Vardas8915 0 5 4 9 7 8 
Pavarde8916 Vardas8916 7 0 3 10 2 10 
Pavarde8917 Vardas8917 7 9 10 6 5 1 
Pavarde8918 Vardas8918 3 1 0 5 4 0 
Pavarde8919 Vardas8919 9 1 6 1 2 6 
Pavarde8920 Vardas8920 1 5 3 6 9 5 
Pavarde8921 Vardas8921 5 1 3 7 6 2 
Pavarde8922 Vardas8922 0 1 8 9 7 5 
Pavarde8923 Vardas8923 2 9 3 7 4 4 
Pavarde8924 Vardas8924 6 6 8 4 7 3 
Pavarde8925 Vardas8925 7 7 3 10 8 7 
Pavarde8926 Vardas8926 4 7 0 2 1 8 
Pavarde8927 Vardas8927 6 0 5 1 6 6 
Pavarde8928 Vardas8928 8 2 0 2 3 6 
Pavarde8929 Vardas8929 8 8 6 10 9 7 
Pavarde8930 Vardas8930 3 1 2 5 7 3 
Pavarde8931 Vardas8931 6 3 10 1 5 3 
Pavarde8932 Vardas8932 1 3 0 2 4 8 
Pavarde8933 Vardas8933 2 1 3 9 10 7 
Pavarde8934 Vardas8934 3 5 2 10 2 10 
Pavarde8935 Vardas8935 2 1 4 4 3 5 
Pavarde8936 Vardas8936 5 2 5 10 6 10 
Pavarde8937 Vardas8937 9 7 6 1 8 7 
Pavarde8938 Vardas8938 10 7 5 9 4 7 
Pavarde8939 Vardas8939 0 0 10 2 1 6 
Pavarde8940 Vardas8940 1 7 2 1 10 6 
Pavarde8941 Vardas8941 9 4 9 4 7 4 
Pavarde8942 Vardas8942 5 5 0 6 10 7 
Pavarde8943 Vardas8943 2 0 2 6 7 0 
Pavarde8944 Vardas8944 4 3 2 10 5 5 
Pavarde8945 Vardas8945 6 4 6 10 6 2 
Pavarde8946 Vardas8946 1 1 6 7 3 3 
Pavarde8947 Vardas8947 2 6 2 9 9 5 
Pavarde8948 Vardas8948 8 6 0 4 2 5 
Pavarde8949 Vardas8949 4 3 0 4 7 4 
Pavarde8950 Vardas8950 2 5 9 9 7 4 
Pavarde8951 Vardas8951 7 9 2 5 1 1 
Pavarde8952 Vardas8952 6 5 10 4 7 6 
Pavarde8953 Vardas8953 4 9 1 0 8 0 
Pavarde8954 Vardas8954 2 10 8 0 0 6 
Pavarde8955 Vardas8955 10 4 8 7 0 1 
Pavarde8956 Vardas8956 0 5 5 7 1 5 
Pavarde8957 Vardas8957 0 6 6 9 8 8 
Pavarde8958 Vardas8958 4 6 5 5 0 4 
Pavarde8959 Vardas8959 9 9 6 8 4 1 
Pavarde8960 Vardas8960 4 2 2 9 8 2 
Pavarde8961 Vardas8961 3 9 5 6 10 4 
Pavarde8962 Vardas8962 3 4 0 1 5 7 
Pavarde8963 Vardas8963 5 0 9 4 10 10 
Pavarde8964 Vardas8964 9 3 0 2 3 10 
Pavarde8965 Vardas8965 5 10 5 5 3 0 
Pavarde8966 Vardas8966 6 0 5 3 7 8 
Pavarde8967 Vardas8967 1 9 2 8 5 6 
Pavarde8968 Vardas8968 6 6 0 0 1 5 
Pavarde8969 Vardas8969 6 1 1 0 5 5 
Pavarde8970 Vardas8970 0 1 4 7 8 6 
Pavarde8971 Vardas8971 9 3 10 10 10 4 
Pavarde8972 Vardas8972 0 2 9 9 9 5 
Pavarde8973 Vardas8973 3 4 7 6 3 5 
Pavarde8974 Vardas8974 2 10 2 10 7 9 
Pavarde8975 Vardas8975 9 1 0 10 3 0 
Pavarde8976 Vardas8976 9 0 10 8 8 5 
Pavarde8977 Vardas8977 5 4 8 5 1 6 
Pavarde8978 Vardas8978 9 10 6 5 4 2 
Pavarde8979 Vardas8979 9 5 5 10 5 5 
Pavarde8980 Vardas8980 4 9 4 7 4 10 
Pavarde8981 Vardas8981 7 2 8 10 1 0 
Pavarde8982 Vardas8982 4 4 3 7 6 8 
Pavarde8983 Vardas8983 10 9 9 5 0 4 
Pavarde8984 Vardas8984 8 7 8 8 2 4 
Pavarde8985 Vardas8985 3 6 6 8 6 7 
Pavarde8986 Vardas8986 2 1 5 3 5 7 
Pavarde8987 Vardas8987 3 6 10 10 0 7 
Pavarde8988 Vardas8988 3 1 10 2 9 1 
Pavarde8989 Vardas8989 0 3 2 3 4 8 
Pavarde8990 Vardas8990 6 0 0 7 6 3 
Pavarde8991 Vardas8991 7 0 10 8 0 4 
Pavarde8992 Vardas8992 7 10 0 1 2 2 
Pavarde8993 Vardas8993 0 6 9 3 0 7 
Pavarde8994 Vardas8994 10 2 1 1 10 5 
Pavarde8995 Vardas8995 7 0 1 6 9 9 
Pavarde8996 Vardas8996 1 1 0 5 7 8 
Pavarde8997 Vardas8997 3 9 5 7 0 3 
Pavarde8998 Vardas8998 10 4 7 2 6 3 
Pavarde8999 Vardas8999 0 7 8 5 3 0 
Pavarde9000 Vardas9000 8 9 2 6 3 3 
Pavarde9001 Vardas9001 8 9 0 7 10 10 
Pavarde9002 Vardas9002 5 10 9 3 1 3 
Pavarde9003 Vardas9003 0 0 3 3 1 1 
Pavarde9004 Vardas9004 10 3 8 7 4 6 
Pavarde9005 Vardas9005 5 10 6 3 6 2 
Pavarde9006 Vardas9006 3 8 9 6 3 0 
Pavarde9007 Vardas9007 6 5 1 10 1 8 
Pavarde9008 Vardas9008 3 6 6 2 3 6 
Pavarde9009 Vardas9009 2 4 6 3 8 3 
Pavarde9010 Vardas9010 2 2 4 5 7 3 
Pavarde9011 Vardas9011 5 9 0 10 4 1 
Pavarde9012 Vardas9012 4 4 3 1 0 2 
Pavarde9013 Vardas9013 8 3 4 5 2 7 
Pavarde9014 Vardas9014 6 10 8 5 6 10 
Pavarde9015 Vardas9015 10 1 8 6 9 10 
Pavarde9016 Vardas9016 0 7 4 6 0 8 
Pavarde9017 Vardas9017 0 10 8 9 1 2 
Pavarde9018 Vardas9018 3 0 3 3 9 4 
Pavarde9019 Vardas9019 6 7 8 7 2 6 
Pavarde9020 Vardas9020 8 8 8 10 7 0 
Pavarde9021 Vardas9021 8 8 5 4 9 5 
Pavarde9022 Vardas9022 5 2 2 8 1 9 
Pavarde9023 Vardas9023 2 9 8 7 2 7 
Pavarde9024 Vardas9024 4 0 0 4 10 0 
Pavarde9025 Vardas9025 9 6 9 5 0 7 
Pavarde9026 Vardas9026 2 7 5 5 7 9 
Pavarde9027 Vardas9027 4 10 7 10 6 4 
Pavarde9028 Vardas9028 5 4 9 6 1 2 
Pavarde9029 Vardas9029 10 2 8 7 2 1 
Pavarde9030 Vardas9030 0 2 8 10 0 1 
Pavarde9031 Vardas9031 2 0 1 5 2 10 
Pavarde9032 Vardas9032 8 10 5 2 1 4 
Pavarde9033 Vardas9033 2 10 10 6 10 8 
Pavarde9034 Vardas9034 4 3 9 0 0 5 
Pavarde9035 Vardas9035 6 2 6 1 2 5 
Pavarde9036 Vardas9036 3 1 0 3 2 2 
Pavarde9037 Vardas9037 1 7 9 7 5 7 
Pavarde9038 Vardas9038 3 0 10 2 9 1 
Pavarde9039 Vardas9039 7 2 10 9 6 10 
Pavarde9040 Vardas9040 8 6 5 2 10 5 
Pavarde9041 Vardas9041 3 10 8 1 10 5 
Pavarde9042 Vardas9042 10 4 2 8 4 5 
Pavarde9043 Vardas9043 9 8 6 0 9 6 
Pavarde9044 Vardas9044 10 8 10 3 4 2 
Pavarde9045 Vardas9045 1 4 4 7 4 6 
Pavarde9046 Vardas9046 1 0 0 3 4 3 
Pavarde9047 Vardas9047 4 8 2 6 8 9 
Pavarde9048 Vardas9048 10 2 0 3 7 3 
Pavarde9049 Vardas9049 4 0 1 8 9 10 
Pavarde9050 Vardas9050 10 10 2 3 5 6 
Pavarde9051 Vardas9051 6 0 10 2 9 5 
Pavarde9052 Vardas9052 8 10 0 5 9 1 
Pavarde9053 Vardas9053 7 3 5 0 4 0 
Pavarde9054 Vardas9054 4 10 9 1 3 9 
Pavarde9055 Vardas9055 3 10 1 0 9 3 
Pavarde9056 Vardas9056 3 10 4 4 8 3 
Pavarde9057 Vardas9057 2 8 6 0 2 2 
Pavarde9058 Vardas9058 6 0 2 10 1 3 
Pavarde9059 Vardas9059 1 5 8 7 5 10 
Pavarde9060 Vardas9060 7 9 3 4 8 9 
Pavarde9061 Vardas9061 6 6 9 9 2 4 
Pavarde9062 Vardas9062 9 6 8 3 7 5 
Pavarde9063 Vardas9063 3 2 4 5 0 4 
Pavarde9064 Vardas9064 2 9 7 9 1 9 
Pavarde9065 Vardas9065 5 5 10 2 7 2 
Pavarde9066 Vardas9066 2 2 2 10 8 10 
Pavarde9067 Vardas9067 2 1 2 8 10 4 
Pavarde9068 Vardas9068 1 9 8 1 5 2 
Pavarde9069 Vardas9069 6 6 0 10 0 10 
Pavarde9070 Vardas9070 1 2 3 8 8 3 
Pavarde9071 Vardas9071 4 5 0 8 5 9 
Pavarde9072 Vardas9072 5 9 7 5 3 0 
Pavarde9073 Vardas9073 1 3 2 9 10 8 
Pavarde9074 Vardas9074 4 9 3 3 6 10 
Pavarde9075 Vardas9075 6 10 2 9 8 0 
Pavarde9076 Vardas9076 10 3 1 6 2 3 
Pavarde9077 Vardas9077 2 10 9 0 8 6 
Pavarde9078 Vardas9078 6 9 10 8 6 8 
Pavarde9079 Vardas9079 1 8 6 1 6 8 
Pavarde9080 Vardas9080 8 10 6 9 8 9 
Pavarde9081 Vardas9081 5 6 7 5 9 9 
Pavarde9082 Vardas9082 5 1 7 1 0 9 
Pavarde9083 Vardas9083 8 9 1 10 4 0 
Pavarde9084 Vardas9084 9 10 6 1 2 1 
Pavarde9085 Vardas9085 9 6 7 9 1 1 
Pavarde9086 Vardas9086 6 3 1 7 4 5 
Pavarde9087 Vardas9087 1 6 5 6 9 3 
Pavarde9088 Vardas9088 4 3 7 4 7 6 
Pavarde9089 Vardas9089 4 1 2 2 6 8 
Pavarde9090 Vardas9090 0 3 3 7 9 5 
Pavarde9091 Vardas9091 3 2 4 10 1 10 
Pavarde9092 Vardas9092 6 2 0 4 2 8 
Pavarde9093 Vardas9093 1 4 3 3 7 7 
Pavarde9094 Vardas9094 9 10 7 5 6 9 
Pavarde9095 Vardas9095 4 6 7 7 7 7 
Pavarde9096 Vardas9096 9 5 2 3 5 5 
Pavarde9097 Vardas9097 3 8 1 2 10 9 
Pavarde9098 Vardas9098 6 7 1 7 7 8 
Pavarde9099 Vardas9099 9 3 7 2 0 4 
Pavarde9100 Vardas9100 6 3 3 0 5 0 
Pavarde9101 Vardas9101 7 5 4 3 10 1 
Pavarde9102 Vardas9102 10 2 10 1 0 0 
Pavarde9103 Vardas9103 9 6 5 2 4 0 
Pavarde9104 Vardas9104 2 3 3 9 2 2 
Pavarde9105 Vardas9105 4 3 8 5 2 1 
Pavarde9106 Vardas9106 3 2 10 2 8 3 
Pavarde9107 Vardas9107 6 3 6 7 7 4 
Pavarde9108 Vardas9108 4 6 1 5 1 0 
Pavarde9109 Vardas9109 4 0 2 4 10 10 
Pavarde9110 Vardas9110 2 7 2 8 9 6 
Pavarde9111 Vardas9111 6 4 10 9 6 7 
Pavarde9112 Vardas9112 1 6 0 6 0 0 
Pavarde9113 Vardas9113 8 8 10 6 5 5 
Pavarde9114 Vardas9114 5 7 5 10 0 4 
Pavarde9115 Vardas9115 8 3 0 3 5 5 
Pavarde9116 Vardas9116 2 0 3 1 9 2 
Pavarde9117 Vardas9117 9 2 10 2 4 8 
Pavarde9118 Vardas9118 4 1 0 9 2 5 
Pavarde9119 Vardas9119 6 5 5 3 4 1 
Pavarde9120 Vardas9120 4 4 8 1 5 5 
Pavarde9121 Vardas9121 6 0 9 10 5 9 
Pavarde9122 Vardas9122 2 8 9 1 0 0 
Pavarde9123 Vardas9123 5 9 8 10 6 10 
Pavarde9124 Vardas9124 0 4 10 6 7 2 
Pavarde9125 Vardas9125 1 2 10 7 10 10 
Pavarde9126 Vardas9126 10 5 5 5 4 4 
Pavarde9127 Vardas9127 2 3 8 6 8 7 
Pavarde9128 Vardas9128 2 8 3 7 8 2 
Pavarde9129 Vardas9129 10 10 5 8 1 9 
Pavarde9130 Vardas9130 1 7 4 0 9 9 
Pavarde9131 Vardas9131 1 2 4 6 5 6 
Pavarde9132 Vardas9132 6 0 5 2 3 6 
Pavarde9133 Vardas9133 7 2 7 8 6 6 
Pavarde9134 Vardas9134 7 6 3 4 1 5 
Pavarde9135 Vardas9135 5 8 0 3 1 10 
Pavarde9136 Vardas9136 3 7 1 10 4 5 
Pavarde9137 Vardas9137 3 4 3 8 2 3 
Pavarde9138 Vardas9138 0 6 7 7 9 8 
Pavarde9139 Vardas9139 4 7 8 2 1 2 
Pavarde9140 Vardas9140 3 3 7 6 9 9 
Pavarde9141 Vardas9141 1 1 8 8 10 3 
Pavarde9142 Vardas9142 9 2 4 10 8 7 
Pavarde9143 Vardas9143 4 5 9 3 6 2 
Pavarde9144 Vardas9144 2 6 3 2 9 6 
Pavarde9145 Vardas9145 6 1 10 10 10 7 
Pavarde9146 Vardas9146 0 0 2 4 2 7 
Pavarde9147 Vardas9147 1 8 4 4 7 7 
Pavarde9148 Vardas9148 3 7 10 8 8 1 
Pavarde9149 Vardas9149 9 10 7 8 2 8 
Pavarde9150 Vardas9150 4 5 0 5 9 0 
Pavarde9151 Vardas9151 9 7 9 2 10 9 
Pavarde9152 Vardas9152 1 3 6 8 7 5 
